Date,USD,EUR
18/02/82,369.3,320.2
19/02/82,369.3,320.2
22/02/82,364.3,310.3
23/02/82,361.0,307.6
24/02/82,362.8,309.0
25/02/82,366.5,312.2
26/02/82,362.6,308.9
01/03/82,361.3,315.2
02/03/82,361.3,315.2
03/03/82,353.8,308.6
04/03/82,346.5,302.3
05/03/82,342.4,298.7
08/03/82,330.5,283.9
09/03/82,329.3,282.8
10/03/82,333.0,286.1
11/03/82,331.8,285.0
12/03/82,323.3,277.7
15/03/82,312.0,271.9
16/03/82,324.5,282.8
17/03/82,316.0,275.3
18/03/82,320.0,278.8
19/03/82,315.8,275.1
22/03/82,320.8,284.2
23/03/82,329.3,291.7
24/03/82,331.8,293.9
25/03/82,327.8,290.3
26/03/82,322.3,285.5
29/03/82,318.5,284.4
30/03/82,324.3,289.5
31/03/82,320.0,285.7
01/04/82,327.0,292.0
02/04/82,327.8,292.6
05/04/82,337.5,301.8
06/04/82,345.5,308.9
07/04/82,354.0,316.5
08/04/82,351.5,315.8
09/04/82,351.5,315.8
12/04/82,351.5,315.8
13/04/82,353.5,317.6
14/04/82,366.8,329.5
15/04/82,363.3,326.3
16/04/82,362.8,325.9
19/04/82,357.0,320.0
20/04/82,343.0,307.5
21/04/82,346.8,310.8
22/04/82,345.0,309.3
23/04/82,352.3,315.8
26/04/82,357.0,315.1
27/04/82,351.8,310.4
28/04/82,354.5,312.9
29/04/82,348.8,307.8
30/04/82,361.3,318.8
03/05/82,361.3,318.8
04/05/82,341.8,301.6
05/05/82,338.4,298.6
06/05/82,334.5,295.2
07/05/82,334.8,295.4
10/05/82,329.0,280.9
11/05/82,332.3,283.7
12/05/82,331.5,283.0
13/05/82,331.0,282.6
14/05/82,333.3,284.5
17/05/82,338.5,290.3
18/05/82,338.0,289.9
19/05/82,342.0,293.3
20/05/82,342.5,293.7
21/05/82,338.5,290.3
24/05/82,329.0,283.0
25/05/82,327.9,282.0
26/05/82,330.3,284.1
27/05/82,324.3,278.9
28/05/82,325.3,284.8
31/05/82,325.3,284.8
01/06/82,318.8,279.1
02/06/82,318.5,278.9
03/06/82,320.4,280.5
04/06/82,318.8,279.1
07/06/82,325.3,288.6
08/06/82,328.8,291.7
09/06/82,326.0,289.3
10/06/82,326.8,289.9
11/06/82,325.3,288.6
14/06/82,320.8,295.2
15/06/82,315.0,289.9
16/06/82,317.0,291.7
17/06/82,309.0,284.4
18/06/82,308.8,284.1
21/06/82,296.8,280.2
22/06/82,304.0,287.0
23/06/82,304.0,287.0
24/06/82,310.3,292.9
25/06/82,305.5,288.5
28/06/82,303.8,288.0
29/06/82,309.0,293.0
30/06/82,317.5,301.0
01/07/82,310.3,294.2
02/07/82,312.8,296.5
05/07/82,315.3,297.7
06/07/82,311.0,293.7
07/07/82,306.8,289.7
08/07/82,313.5,296.0
09/07/82,328.5,310.2
12/07/82,343.0,322.1
13/07/82,352.5,331.0
14/07/82,352.8,331.2
15/07/82,350.3,328.9
16/07/82,347.0,325.8
19/07/82,347.5,326.2
20/07/82,347.8,326.4
21/07/82,366.5,344.0
22/07/82,353.0,331.4
23/07/82,363.3,341.0
26/07/82,352.3,323.8
27/07/82,351.3,322.8
28/07/82,347.0,318.9
29/07/82,342.5,314.8
30/07/82,342.9,315.2
02/08/82,351.4,326.6
03/08/82,349.3,324.6
04/08/82,346.3,321.8
05/08/82,346.5,322.0
06/08/82,344.8,320.4
09/08/82,336.0,321.8
10/08/82,338.3,324.0
11/08/82,333.5,319.4
12/08/82,334.8,320.6
13/08/82,338.0,323.7
16/08/82,341.8,326.8
17/08/82,337.8,322.9
18/08/82,357.8,342.1
19/08/82,356.7,341.0
20/08/82,386.5,369.5
23/08/82,394.5,369.8
24/08/82,407.8,382.3
25/08/82,401.0,375.9
26/08/82,417.0,390.9
27/08/82,418.0,394.5
30/08/82,418.0,394.5
31/08/82,411.5,388.3
01/09/82,405.3,382.4
02/09/82,409.8,386.7
03/09/82,455.0,429.4
06/09/82,474.0,450.2
07/09/82,481.0,456.8
08/09/82,458.0,435.0
09/09/82,466.0,442.6
10/09/82,453.0,430.2
13/09/82,439.0,422.7
14/09/82,454.3,437.4
15/09/82,443.3,426.8
16/09/82,448.5,431.9
17/09/82,441.5,425.2
20/09/82,424.3,405.0
21/09/82,426.5,407.1
22/09/82,443.8,423.6
23/09/82,435.9,416.0
24/09/82,431.0,411.4
27/09/82,413.8,399.6
28/09/82,410.5,396.4
29/09/82,409.8,395.7
30/09/82,397.0,383.4
01/10/82,402.0,388.2
04/10/82,387.5,377.8
05/10/82,390.3,380.5
06/10/82,404.0,393.9
07/10/82,418.5,408.0
08/10/82,433.0,422.2
11/10/82,430.0,414.1
12/10/82,441.3,425.0
13/10/82,428.8,412.9
14/10/82,448.0,431.5
15/10/82,432.5,416.5
18/10/82,428.3,415.6
19/10/82,441.5,428.5
20/10/82,422.0,409.5
21/10/82,432.5,419.7
22/10/82,428.0,415.4
25/10/82,418.6,412.2
