Date,EM (EMERGING MARKETS)
2006-11-15,215.43963338488172
2006-11-16,216.19946850438387
2006-11-17,213.96806228771774
2006-11-20,214.2446089533543
2006-11-21,215.76827156945478
2006-11-22,216.28015084405146
2006-11-23,216.4201337696864
2006-11-24,214.428223148129
2006-11-27,213.96109360812662
2006-11-28,211.02490789429183
2006-11-29,214.3330520239447
2006-11-30,214.529662319338
2006-12-01,213.64405503233567
2006-12-04,214.71038462715535
2006-12-05,217.2044370518063
2006-12-06,217.76628497627777
2006-12-07,218.12703866654394
2006-12-08,216.32439383991175
2006-12-11,217.088469789991
2006-12-12,215.1428730298676
2006-12-13,215.60689356926272
2006-12-14,219.11072652373247
2006-12-15,221.68705613527442
2006-12-18,222.99827216173762
2006-12-19,217.83580391392488
2006-12-20,220.33150602827604
2006-12-21,220.74165707316843
2006-12-22,220.94087439797815
2006-12-25,220.64190304011163
2006-12-26,221.40397179076973
2006-12-27,224.53694765030087
2006-12-28,225.47110112042816
2006-12-29,225.36301184598253
2007-01-01,225.43878737319082
2007-01-02,227.24994803936684
2007-01-03,227.3460590674871
2007-01-04,225.68754954244642
2007-01-05,224.16376923737596
2007-01-08,222.67716531655248
2007-01-09,219.94310191885629
2007-01-10,218.24630352290728
2007-01-11,220.89604629353207
2007-01-12,222.90082179673703
2007-01-15,225.9949358658049
2007-01-16,225.6506863739955
2007-01-17,225.0058982656466
2007-01-18,225.7816683324589
2007-01-19,225.85249950554632
2007-01-22,227.38930653977204
2007-01-23,226.59075337814264
2007-01-24,230.33000874260264
2007-01-25,229.33801084198925
2007-01-26,227.95792519855164
2007-01-29,225.59816889641058
2007-01-30,226.42405266532467
2007-01-31,226.27842437280555
2007-02-01,228.6033019999081
2007-02-02,231.19775449767945
2007-02-05,232.68922988627668
2007-02-06,233.88841666011038
2007-02-07,232.7076826474309
2007-02-08,231.3979213870645
2007-02-09,231.9493345366561
2007-02-12,229.4888259502629
2007-02-13,229.45362587923097
2007-02-14,230.7896101875174
2007-02-15,232.17451328829995
2007-02-16,233.01998878869335
2007-02-19,233.2539927131733
2007-02-20,232.33342791939432
2007-02-21,233.03277231900265
2007-02-22,235.02041232113015
2007-02-23,233.0634405977718
2007-02-26,233.04815552204337
2007-02-27,224.62898248914595
2007-02-28,221.27431995939372
2007-03-01,218.74296185775225
2007-03-02,217.51971593163748
2007-03-05,210.40596689401156
2007-03-06,215.38472112324814
2007-03-07,215.14868168571002
2007-03-08,219.7015450687225
2007-03-09,221.55803016306902
2007-03-12,221.90709764187088
2007-03-13,220.07072678546024
2007-03-14,215.5250993887974
2007-03-15,218.04592225963884
2007-03-16,216.87931539278387
2007-03-19,219.68346668726747
2007-03-20,220.9745886892392
2007-03-21,223.41645307368634
2007-03-22,225.55049583991504
2007-03-23,226.96034521052735
2007-03-26,226.92437583621725
2007-03-27,225.86404296776985
2007-03-28,223.49648806800192
2007-03-29,226.75284625681226
2007-03-30,228.29056618039823
2007-04-02,227.01338093828062
2007-04-03,229.30725095495328
2007-04-04,231.81800382050363
2007-04-05,231.47348523442483
2007-04-06,231.51213336835193
2007-04-09,234.31524575016186
2007-04-10,233.8461362545525
2007-04-11,234.7331011764518
2007-04-12,233.70043048760203
2007-04-13,234.79645255374075
2007-04-16,237.0449154553099
2007-04-17,236.14488242415206
2007-04-18,235.32090664014177
2007-04-19,232.18908837997404
2007-04-20,236.1370021802274
2007-04-23,236.9266852271099
2007-04-24,235.79048714551163
2007-04-25,235.75752250305018
2007-04-26,236.92351253995213
2007-04-27,234.21435996778445
2007-04-30,233.23432850859996
2007-05-01,233.9202531884226
2007-05-02,235.15403782307567
2007-05-03,238.45551962540094
2007-05-04,240.20142579818082
2007-05-07,240.64195542338703
2007-05-08,240.85262816604092
2007-05-09,241.77688419905837
2007-05-10,241.46351858986355
2007-05-11,240.55558032562294
2007-05-14,242.08308511317685
2007-05-15,239.8017143087709
2007-05-16,242.9930130664926
2007-05-17,244.31116477747298
2007-05-18,244.90746713169688
2007-05-21,247.63251489543245
2007-05-22,248.38206708836162
2007-05-23,247.57559159928235
2007-05-24,245.49943335681178
2007-05-25,245.4786413059405
2007-05-28,246.29456418813032
2007-05-29,245.36108703437995
2007-05-30,244.66810687810593
2007-05-31,248.027260376465
2007-06-01,252.93713934436505
2007-06-04,252.46448636355288
2007-06-05,251.9990974752004
2007-06-06,249.75989146055284
2007-06-07,249.37790526161098
2007-06-08,248.22159116547925
2007-06-11,250.33519368778158
2007-06-12,250.8453872391031
2007-06-13,251.3613454745854
2007-06-14,256.47206494538204
2007-06-15,258.6814324283431
2007-06-18,261.14213948821026
2007-06-19,260.9014429973265
2007-06-20,261.3608773342043
2007-06-21,262.4520469991905
2007-06-22,261.2274341416743
2007-06-25,259.08397057676956
2007-06-26,257.4189555835832
2007-06-27,256.511396420503
2007-06-28,258.6869740100956
2007-06-29,258.71174534153187
2007-07-02,259.6270316832215
2007-07-03,263.8899940529664
2007-07-04,265.25803634294726
2007-07-05,266.17873747257374
2007-07-06,267.6575770464207
2007-07-09,270.9689171144458
2007-07-10,268.45703805184274
2007-07-11,266.8132976013188
2007-07-12,270.8694040775086
2007-07-13,274.6148597235043
2007-07-16,273.269984484449
2007-07-17,273.01612846863486
2007-07-18,270.70023685331086
2007-07-19,273.29835773832707
2007-07-20,274.7250772407675
2007-07-23,278.0046627434057
2007-07-24,276.3634681535089
2007-07-25,276.6007170070578
2007-07-26,270.1125676515397
2007-07-27,262.67574235031555
2007-07-30,264.4045168829309
2007-07-31,268.72102976833554
2007-08-01,259.77764328430726
2007-08-02,261.39014902303654
2007-08-03,259.51823212647474
2007-08-06,253.7929447431164
2007-08-07,255.50016015967893
2007-08-08,261.72144816215956
2007-08-09,260.48015807622204
2007-08-10,252.37205831813395
2007-08-13,256.1099639932528
2007-08-14,253.28755563539724
2007-08-15,249.0974999677739
2007-08-16,236.2740305797584
2007-08-17,234.5619728420487
2007-08-20,244.06947429325854
2007-08-21,243.45249726194373
2007-08-22,249.24719796173275
2007-08-23,252.5339813698971
2007-08-24,252.45462630286397
2007-08-27,257.19385214012465
2007-08-28,254.9940581505041
2007-08-29,254.3217650935624
2007-08-30,257.86322732819326
2007-08-31,264.09057150655883
2007-09-03,265.7935126866306
2007-09-04,266.09262262128914
2007-09-05,263.520727123923
2007-09-06,264.88951719760644
2007-09-07,262.1332033503822
2007-09-10,258.51245066003787
2007-09-11,260.7305278317876
2007-09-12,260.2300430665687
2007-09-13,263.0927667914249
2007-09-14,264.85782515577114
2007-09-17,262.76770905824895
2007-09-18,264.9751231839704
2007-09-19,272.250250107817
2007-09-20,271.64730542520755
2007-09-21,273.2776144936227
2007-09-24,276.4921966770391
2007-09-25,274.843866234171
2007-09-26,277.57214670912225
2007-09-27,282.0236053760155
2007-09-28,281.11138686584144
2007-10-01,283.7660321100359
2007-10-02,291.6949260486116
2007-10-03,290.1207953129589
2007-10-04,287.8141663507409
2007-10-05,292.3590636404969
2007-10-08,295.05694832475183
2007-10-09,296.98948965762145
2007-10-10,297.98569559851677
2007-10-11,300.64135236459276
2007-10-12,299.00502664172495
2007-10-15,301.17270293084187
2007-10-16,298.9152012196808
2007-10-17,299.292010972737
2007-10-18,297.37388488137583
2007-10-19,294.3130163576249
2007-10-22,289.71048790359566
2007-10-23,295.77964829671674
2007-10-24,295.264039582451
2007-10-25,297.99017824519615
2007-10-26,302.68733108719664
2007-10-29,308.5461370977671
2007-10-30,306.64051031819935
2007-10-31,307.1481818283833
2007-11-01,305.6113766457259
2007-11-02,300.5512317898188
2007-11-05,295.2829391237271
2007-11-06,297.88481612263047
2007-11-07,295.24462877485297
2007-11-08,290.003540185065
2007-11-09,289.2416942895703
2007-11-12,281.62739804582054
2007-11-13,282.25335185649635
2007-11-14,289.50468084973346
2007-11-15,287.3254638034458
2007-11-16,282.9276784768412
2007-11-19,278.26551475363635
2007-11-20,276.231082411379
2007-11-21,266.46953978261945
2007-11-22,265.3502143616717
2007-11-23,266.3643728113814
2007-11-26,268.98709000547973
2007-11-27,265.7145589853641
2007-11-28,271.1255419377756
2007-11-29,276.06115287705614
2007-11-30,281.2676484072767
2007-12-03,281.9155562698618
2007-12-04,280.9273554357091
2007-12-05,287.9302574135754
2007-12-06,291.14990945074845
2007-12-07,291.0093184567202
2007-12-10,288.52241343978267
2007-12-11,289.43410143351014
2007-12-12,288.1314723100668
2007-12-13,282.8445151766528
2007-12-14,282.0547951823569
2007-12-17,273.7824966665154
2007-12-18,274.6141124463966
2007-12-19,276.64373866137396
2007-12-20,277.2362392825143
2007-12-21,281.34789735566216
2007-12-24,285.73052787876543
2007-12-25,285.7806404747187
2007-12-26,285.1807481178277
2007-12-27,285.00518113419287
2007-12-28,282.0693674299429
2007-12-31,283.37892735475185
2008-01-01,283.4604889990519
2008-01-02,279.08322966648063
2008-01-03,277.39678073654704
2008-01-04,275.86331520108337
2008-01-07,272.9768367038031
2008-01-08,275.9348367484582
2008-01-09,278.31858749981546
2008-01-10,275.76281788664704
2008-01-11,273.0463761601764
2008-01-14,272.41896747533224
2008-01-15,268.0199586351263
2008-01-16,260.0989150677653
2008-01-17,258.4919501534555
2008-01-18,258.6045774403782
2008-01-21,245.94886333436713
2008-01-22,237.11824718649217
2008-01-23,241.2957153455282
2008-01-24,245.1253500688361
2008-01-25,251.6840736510261
2008-01-28,244.89213020137396
2008-01-29,248.76523181209015
2008-01-30,245.88763061592357
2008-01-31,244.90762672362496
2008-02-01,251.69280130013834
2008-02-04,256.90156334538875
2008-02-05,256.64583475674345
2008-02-06,251.1760362282258
2008-02-07,251.69420478991535
2008-02-08,251.7958286677796
2008-02-11,249.22469419182644
2008-02-12,251.51812777606764
2008-02-13,254.3373665399574
2008-02-14,258.86556260910595
2008-02-15,257.26298678972637
2008-02-18,259.73562203742887
2008-02-19,260.8106896275997
2008-02-20,259.3093429583636
2008-02-21,260.21358770441856
2008-02-22,258.853723012122
2008-02-25,261.1319228890828
2008-02-26,262.65165196570706
2008-02-27,262.99229187085734
2008-02-28,261.88522278665164
2008-02-29,256.4886113911184
2008-03-03,251.15401672240498
2008-03-04,248.72027175939294
2008-03-05,249.47511991559946
2008-03-06,248.5109765706357
2008-03-07,242.72062622634553
2008-03-10,237.4364828497482
2008-03-11,243.41416408136422
2008-03-12,243.54104545194477
2008-03-13,235.48390371072534
2008-03-14,233.59964791373287
2008-03-17,221.11884996789345
2008-03-18,225.20008708117714
2008-03-19,227.42653028760236
2008-03-20,226.44746114750768
2008-03-21,227.7618891679138
2008-03-24,232.595037332618
2008-03-25,236.41038862650998
2008-03-26,234.59413846444633
2008-03-27,233.8299441946693
2008-03-28,235.73015642805282
2008-03-31,232.728472988497
2008-04-01,238.4447698618056
2008-04-02,243.34517261528174
2008-04-03,244.07745337698353
2008-04-04,242.92850021836344
2008-04-07,246.7688836684489
2008-04-08,245.34802736554917
2008-04-09,243.6141735538479
2008-04-10,245.23679449429295
2008-04-11,245.15765013999405
2008-04-14,241.6781062918216
2008-04-15,243.4681596879349
2008-04-16,244.20238180405224
2008-04-17,246.87524560081113
2008-04-18,249.9246379788485
2008-04-21,249.35112829498277
2008-04-22,249.03538782402217
2008-04-23,251.13038008114074
2008-04-24,252.92013254929435
2008-04-25,253.9915142215801
2008-04-28,255.4483437867369
2008-04-29,252.99456346652968
2008-04-30,256.08385128233897
2008-05-01,258.3541497441701
2008-05-02,262.3984509548398
2008-05-05,261.64008320878577
2008-05-06,261.6776302110857
2008-05-07,262.3235373597757
2008-05-08,259.88002775308564
2008-05-09,257.99940122049685
2008-05-12,258.0785394533455
2008-05-13,260.9023364771231
2008-05-14,261.80480027263803
2008-05-15,264.4944071192534
2008-05-16,267.32828235607127
2008-05-19,270.06155922497123
2008-05-20,264.6215159771236
2008-05-21,262.3333730233373
2008-05-22,260.83273194312
2008-05-23,257.00466544698395
2008-05-26,253.7956376485205
2008-05-27,254.42307822867548
2008-05-28,256.69222566747635
2008-05-29,259.6714804171276
2008-05-30,261.3130828795982
2008-06-02,261.0902127674709
2008-06-03,258.53378017642206
2008-06-04,255.03440141663754
2008-06-05,255.98666038985223
2008-06-06,252.4273322386239
2008-06-09,249.2524898337551
2008-06-10,246.901395978585
2008-06-11,244.61404437933777
2008-06-12,244.68383176640796
2008-06-13,245.23690887625952
2008-06-16,246.216492989055
2008-06-17,247.91566143631334
2008-06-18,246.6435970276273
2008-06-19,244.52083471619233
2008-06-20,238.7791918130255
2008-06-23,238.71810820911318
2008-06-24,235.32498644721107
2008-06-25,238.93463942771874
2008-06-26,234.78019289642714
2008-06-27,231.58140494401835
2008-06-30,232.0358389629349
2008-07-01,228.1379654593633
2008-07-02,224.17206159850457
2008-07-03,221.28074333636323
2008-07-04,220.9324862878236
2008-07-07,223.0791906824305
2008-07-08,219.54165553468675
2008-07-09,221.91040814322395
2008-07-10,220.95824601670643
2008-07-11,220.7310297828825
2008-07-14,220.9527454307112
2008-07-15,214.30719602135085
2008-07-16,216.47048531978695
2008-07-17,218.96459086172067
2008-07-18,217.44311076439124
2008-07-21,221.4545245986504
2008-07-22,220.60402238677324
2008-07-23,225.65295796516
2008-07-24,224.5581413319862
2008-07-25,220.65694377021762
2008-07-28,219.6958859521084
2008-07-29,219.88586179016463
2008-07-30,225.4279741577005
2008-07-31,225.4729680670556
2008-08-01,223.4617569775748
2008-08-04,218.14685535816224
2008-08-05,217.95965670809304
2008-08-06,221.73197791622974
2008-08-07,221.45332632486173
2008-08-08,222.50587211033837
2008-08-11,223.12944155920604
2008-08-12,222.67474727371538
2008-08-13,221.3756529429657
2008-08-14,223.26654927917048
2008-08-15,223.67620348040708
2008-08-18,220.86718759495378
2008-08-19,216.93377273822588
2008-08-20,220.8421297878974
2008-08-21,217.60105598120023
2008-08-22,218.3812801787927
2008-08-25,217.6098415506546
2008-08-26,216.80999028168665
2008-08-27,219.48410579133383
2008-08-28,220.00600125572208
2008-08-29,219.86432181177034
2008-09-01,216.86268173548586
2008-09-02,216.48536768920988
2008-09-03,213.5509574628393
2008-09-04,210.26413667485107
2008-09-05,207.38563232205087
2008-09-08,215.14350062888434
2008-09-09,208.15726445755107
2008-09-10,207.02124100285582
2008-09-11,204.35602384517622
2008-09-12,204.55036629003013
2008-09-15,197.25996735176625
2008-09-16,188.4616687407625
2008-09-17,183.76624748512916
2008-09-18,181.18624530421272
2008-09-19,199.1225689479405
2008-09-22,198.0773239426698
2008-09-23,191.305116953829
2008-09-24,192.34307647888153
2008-09-25,193.91276255644382
2008-09-26,191.3482994693578
2008-09-29,182.20594664622226
2008-09-30,190.11675198075125
2008-10-01,190.54033107676906
2008-10-02,186.74218923667107
2008-10-03,182.30836627793235
2008-10-06,168.79025654325218
2008-10-07,164.0799904403443
2008-10-08,150.74219024231704
2008-10-09,153.94695879846262
2008-10-10,148.8029261078912
2008-10-13,158.87233436707797
2008-10-14,167.84285656434616
2008-10-15,155.85249734469468
2008-10-16,146.0570396855873
2008-10-17,143.50314027251292
2008-10-20,150.85954679519986
2008-10-21,149.56500337911208
2008-10-22,140.81401294977567
2008-10-23,135.70220534374502
2008-10-24,126.35915228712214
2008-10-27,124.06947142734518
2008-10-28,132.14737765366257
2008-10-29,134.27093558335122
2008-10-30,148.5073748613184
2008-10-31,152.96114690271838
2008-11-03,155.70947665304374
2008-11-04,158.13886507014902
2008-11-05,156.27737977312194
2008-11-06,148.3542781703167
2008-11-07,150.23181521414995
2008-11-10,154.68856721448788
2008-11-11,150.62601553950603
2008-11-12,144.89593616114658
2008-11-13,141.8374853876782
2008-11-14,142.2686836977792
2008-11-17,139.94961227181633
2008-11-18,134.64129192484398
2008-11-19,131.62018717993553
2008-11-20,126.13278372787352
2008-11-21,127.18104650358201
2008-11-24,128.7848867720461
2008-11-25,131.11908294658298
2008-11-26,135.49537732726327
2008-11-27,139.03096818631172
2008-11-28,141.35194315141607
2008-12-01,138.73715138822635
2008-12-02,134.16560178528042
2008-12-03,135.0185459747523
2008-12-04,134.08486913976034
2008-12-05,133.59041676250163
2008-12-08,141.44156621542433
2008-12-09,141.94926514973324
2008-12-10,147.4704900270066
2008-12-11,146.415978720526
2008-12-12,140.51620914200743
2008-12-15,140.16669719064987
2008-12-16,141.54122969810655
2008-12-17,139.35336358200442
2008-12-18,138.86870362351456
2008-12-19,142.29762454328193
2008-12-22,138.8102664320892
2008-12-23,135.79916254233586
2008-12-24,134.849785684292
2008-12-25,134.5497530447315
2008-12-26,133.69193846507684
2008-12-29,133.51427414556503
2008-12-30,136.3895189592336
2008-12-31,139.09638770971037
2009-01-01,139.3827427602037
2009-01-02,142.18045035536733
2009-01-05,149.82656375726918
2009-01-06,154.79180408130574
2009-01-07,148.74074320814717
2009-01-08,143.79772466601653
2009-01-09,144.25369140263138
2009-01-12,141.36841960537302
2009-01-13,142.65176065386188
2009-01-14,140.69697250431906
2009-01-15,137.54419662705283
2009-01-16,138.51118022991486
2009-01-19,138.5185840748764
2009-01-20,136.77858020765106
2009-01-21,136.54288416711847
2009-01-22,135.45570174449534
2009-01-23,135.3981829252764
2009-01-26,134.10502095214983
2009-01-27,134.50007911632778
2009-01-28,137.6438267039566
2009-01-29,138.96168024992312
2009-01-30,141.13477560720042
2009-02-02,137.95232765756225
2009-02-03,138.38281342702965
2009-02-04,142.12916088112064
2009-02-05,142.77057613871128
2009-02-06,148.1862356842419
2009-02-09,147.63426125435467
2009-02-10,147.08757555469637
2009-02-11,146.57378607541176
2009-02-12,145.12947550614248
2009-02-13,146.69923992479607
2009-02-16,146.19112743323345
2009-02-17,141.53627327620103
2009-02-18,140.7957978801693
2009-02-19,140.38816965028317
2009-02-20,136.11438508761898
2009-02-23,136.9040516346577
2009-02-24,134.73749167666435
2009-02-25,136.0477652114708
2009-02-26,135.5917295473633
2009-02-27,134.37368318893692
2009-03-02,128.99765364883103
2009-03-03,129.55667674384188
2009-03-04,134.33174269683678
2009-03-05,133.0144391169376
2009-03-06,131.88740856353232
2009-03-09,131.36143585207168
2009-03-10,134.86650673322018
2009-03-11,137.26290242565523
2009-03-12,137.93804175808864
2009-03-13,140.13623177370886
2009-03-16,142.08326830601374
2009-03-17,142.95913633812987
2009-03-18,141.96040189788854
2009-03-19,138.94974005733832
2009-03-20,139.51268270413286
2009-03-23,146.13535490440054
2009-03-24,147.18089587991196
2009-03-25,148.50790936596601
2009-03-26,151.39706675209607
2009-03-27,152.1191114971367
2009-03-30,146.0407972178778
2009-03-31,147.01101590646925
2009-04-01,150.3641065425318
2009-04-02,156.2107161355057
2009-04-03,157.4757867500057
2009-04-06,159.20629357724414
2009-04-07,158.96842677637937
2009-04-08,158.01289399639364
2009-04-09,164.16953271716747
2009-04-10,165.066248722779
2009-04-13,164.86154401977223
2009-04-14,166.93684061648392
2009-04-15,167.5288193078235
2009-04-16,168.64756717558186
2009-04-17,169.2376772021607
2009-04-20,168.25467877174813
2009-04-21,166.1590294126304
2009-04-22,165.94104695774806
2009-04-23,168.34367724344202
2009-04-24,167.84413504447002
2009-04-27,165.70327738221346
2009-04-28,163.7929930755369
2009-04-29,167.10690433577963
2009-04-30,171.81160226031704
2009-05-01,171.8127125005697
2009-05-04,180.50986863675774
2009-05-05,181.31038992320336
2009-05-06,184.02684195925377
2009-05-07,183.25938736173885
2009-05-08,184.92911020671795
2009-05-11,182.67730962332024
2009-05-12,181.79437689912345
2009-05-13,179.51766905628068
2009-05-14,177.07826607475948
2009-05-15,179.16274215983398
2009-05-18,185.80715365657815
2009-05-19,188.62425734590386
2009-05-20,188.85269664039913
2009-05-21,185.2711698271364
2009-05-22,183.69663736940302
2009-05-25,183.77109873861048
2009-05-26,182.28818254520684
2009-05-27,186.67371919294246
2009-05-28,188.38052327317953
2009-05-29,188.32750554141785
2009-06-01,195.3876862993337
2009-06-02,191.87680793588495
2009-06-03,190.60944047928075
2009-06-04,190.0456472928094
2009-06-05,193.78928416986975
2009-06-08,192.22300092288305
2009-06-09,189.96120806404318
2009-06-10,194.36317937790898
2009-06-11,193.9489870142077
2009-06-12,194.8022388253134
2009-06-15,192.03926930787622
2009-06-16,189.9690437337283
2009-06-17,186.4857676743076
2009-06-18,183.96627485256258
2009-06-19,186.10946101003015
2009-06-22,183.25715228521395
2009-06-23,178.4322179884781
2009-06-24,182.58997827716405
2009-06-25,186.34064391051348
2009-06-26,187.04482563036967
2009-06-29,187.88676398495662
2009-06-30,187.48609511542162
2009-07-01,189.01078268392206
2009-07-02,188.84009950437027
2009-07-03,189.09057469452085
2009-07-06,186.57915302404072
2009-07-07,185.37057828405298
2009-07-08,183.93037208239969
2009-07-09,183.50801763183253
2009-07-10,182.57782472003763
2009-07-13,179.28778355429452
2009-07-14,183.49219101454847
2009-07-15,188.3149034461334
2009-07-16,189.73698950168298
2009-07-17,192.090674927944
2009-07-20,196.66217756338793
2009-07-21,197.34391577691335
2009-07-22,196.64909131658223
2009-07-23,199.89400869864502
2009-07-24,200.98460542267475
2009-07-27,203.13381504876705
2009-07-28,204.46404192832347
2009-07-29,202.68256969411817
2009-07-30,205.4367426615242
2009-07-31,206.3471149102649
2009-08-03,207.98607566609795
2009-08-04,207.27744090032337
2009-08-05,205.9917656339195
2009-08-06,206.5269715329797
2009-08-07,208.20475495921983
2009-08-10,209.32100116073718
2009-08-11,207.2328061613225
2009-08-12,205.08608872654477
2009-08-13,207.66951508253646
2009-08-14,207.82391508157917
2009-08-17,202.17785012338976
2009-08-18,203.0809878235668
2009-08-19,200.87750524341104
2009-08-20,204.1187924370787
2009-08-21,205.22298689001184
2009-08-24,208.84114511891323
2009-08-25,207.97730656094868
2009-08-26,207.85069405064738
2009-08-27,205.9844959486325
2009-08-28,205.70145774096787
2009-08-31,203.12972008447912
2009-09-01,204.44772856994297
2009-09-02,202.7004166406021
2009-09-03,204.83788509059096
2009-09-04,208.20763884333354
2009-09-07,209.58085195047593
2009-09-08,210.80049374031748
2009-09-09,209.6644915659498
2009-09-10,211.6512436721655
2009-09-11,212.69634498981202
2009-09-14,210.25065862132692
2009-09-15,212.95781532809497
2009-09-16,216.29613650029066
2009-09-17,216.95732522813628
2009-09-18,217.05271011214785
2009-09-21,216.08932790525952
2009-09-22,216.84735440142921
2009-09-23,216.15823824520243
2009-09-24,214.76853041089862
2009-09-25,214.99353938332067
2009-09-28,215.07234076160773
2009-09-29,218.4148376728047
2009-09-30,217.52816722955671
2009-10-01,217.73446307094852
2009-10-02,214.7377215979174
2009-10-05,215.74336331334808
2009-10-06,218.4638257369621
2009-10-07,220.14318468442562
2009-10-08,221.52029052345665
2009-10-09,223.11405468038075
2009-10-12,223.33991774856347
2009-10-13,223.2632391564825
2009-10-14,227.04719644160696
2009-10-15,227.3389060477192
2009-10-16,226.03286083033666
2009-10-19,227.61569433547464
2009-10-20,226.5240885548038
2009-10-21,224.7626657137172
2009-10-22,223.06149771648865
2009-10-23,224.41159471891066
2009-10-26,225.2035491061577
2009-10-27,222.46866929111394
2009-10-28,216.18675746914704
2009-10-29,216.4906599981693
2009-10-30,215.7675495635214
2009-11-02,214.1220668127388
2009-11-03,214.3483876907003
2009-11-04,217.3890516716936
2009-11-05,217.54004185359705
2009-11-06,219.2679459816935
2009-11-09,222.7024091219329
2009-11-10,224.07436113585496
2009-11-11,225.86009130347813
2009-11-12,224.38644174970165
2009-11-13,225.17530267593688
2009-11-16,228.4411772718525
2009-11-17,230.09609331772705
2009-11-18,228.45286791510858
2009-11-19,227.02000622090515
2009-11-20,226.41445071273708
2009-11-23,227.2201192782064
2009-11-24,226.54608091935324
2009-11-25,226.43477273361228
2009-11-26,222.6533549198364
2009-11-27,218.8475753361105
2009-11-30,221.153839657061
2009-12-01,224.64463505755018
2009-12-02,226.8316568972964
2009-12-03,227.70900272320114
2009-12-04,230.10703555859362
2009-12-07,230.43666333280322
2009-12-08,229.26871692329237
2009-12-09,227.5473203826516
2009-12-10,228.57362923688856
2009-12-11,231.91365627940465
2009-12-14,232.95310076333234
2009-12-15,233.51557427183945
2009-12-16,232.76743046870786
2009-12-17,232.05458163009664
2009-12-18,232.06206540387794
2009-12-21,230.57094345135746
2009-12-22,233.76250289983355
2009-12-23,234.67644521695
2009-12-24,236.57391024221354
2009-12-25,236.65444971321193
2009-12-28,237.78737742071434
2009-12-29,237.40569559357274
2009-12-30,239.17994720852943
2009-12-31,240.55867118849247
2010-01-01,240.55867118849247
2010-01-04,242.69927694973975
2010-01-05,245.6716907973154
2010-01-06,247.74156245681354
2010-01-07,247.0121787338099
2010-01-08,247.51393615271846
2010-01-11,246.56223727767104
2010-01-12,245.02060338331114
2010-01-13,243.3769239362554
2010-01-14,244.23688214038032
2010-01-15,245.44496194203074
2010-01-18,245.60830637612455
2010-01-19,247.59150108554454
2010-01-20,246.568434866522
2010-01-21,243.60051789482947
2010-01-22,238.06005179558645
2010-01-25,236.4250024451772
2010-01-26,232.87126335498473
2010-01-27,230.83504723656398
2010-01-28,235.02313209068825
2010-01-29,234.46332492799945
2010-02-01,234.6935527581238
2010-02-02,235.36697171638332
2010-02-03,238.99131574348996
2010-02-04,234.76622537322848
2010-02-05,229.32641135736355
2010-02-08,227.8925078024427
2010-02-09,231.03474850577945
2010-02-10,232.63425857378806
2010-02-11,236.90016577543173
2010-02-12,236.55646879858682
2010-02-15,237.573544576781
2010-02-16,237.72757722799258
2010-02-17,241.76670021004796
2010-02-18,241.77849865031783
2010-02-19,241.27877451607975
2010-02-22,242.48353915665118
2010-02-23,242.05930929349924
2010-02-24,239.62927723770423
2010-02-25,238.46302242612202
2010-02-26,239.6419368623013
2010-03-01,245.75635691030882
2010-03-02,247.33120985203365
2010-03-03,246.7316245487394
2010-03-04,246.94837273808025
2010-03-05,250.42188412026243
2010-03-08,252.49172097637936
2010-03-09,253.83026969052304
2010-03-10,254.16799615598592
2010-03-11,253.08043668078042
2010-03-12,252.30055253912525
2010-03-15,251.80770718457973
2010-03-16,252.00883238625335
2010-03-17,255.99592374331462
2010-03-18,257.4845031984807
2010-03-19,257.9845066214728
2010-03-22,255.8729764830116
2010-03-23,256.9290947061727
2010-03-24,259.9280879
2010-03-25,259.4917002493404
2010-03-26,259.24977961025877
2010-03-29,260.60999933614136
2010-03-30,263.0629266521763
2010-03-31,261.2091588304083
2010-04-01,265.52752634086187
2010-04-02,265.8556876061046
2010-04-05,268.5643492609888
2010-04-06,271.7391459592713
2010-04-07,273.5139336082266
2010-04-08,271.5278601720143
2010-04-09,271.74589749440406
2010-04-12,267.8543833399835
2010-04-13,266.8318347861024
2010-04-14,268.83469958878885
2010-04-15,270.3688778054869
2010-04-16,267.55538926642265
2010-04-19,263.0602571044113
2010-04-20,266.1714281930131
2010-04-21,268.59459806007726
2010-04-22,268.8393274300447
2010-04-23,268.6300443883993
2010-04-26,272.30317370635225
2010-04-27,268.54346618302094
2010-04-28,266.86879005436856
2010-04-29,268.4180685486354
2010-04-30,269.03625988444634
2010-05-03,268.5077850124305
2010-05-04,266.6911250746598
2010-05-05,264.62644792359634
2010-05-06,261.98192751661503
2010-05-07,257.24486269796034
2010-05-10,264.48596325700936
2010-05-11,265.43999493645657
2010-05-12,268.2034177682965
2010-05-13,272.8034816105411
2010-05-14,271.453483477406
2010-05-17,267.7601975582724
2010-05-18,266.9677664943717
2010-05-19,259.58376758710597
2010-05-20,251.61638779703742
2010-05-21,248.3477083079404
2010-05-24,253.4140457731275
2010-05-25,245.8836039574883
2010-05-26,254.35478070976131
2010-05-27,259.563560012392
2010-05-28,261.8462540991231
2010-05-31,265.8896448306311
2010-06-01,260.00597292543927
2010-06-02,262.25527998539496
2010-06-03,266.8620760116932
2010-06-04,267.3424638477392
2010-06-07,262.684884328461
2010-06-08,262.7237138894816
2010-06-09,261.5734101398155
2010-06-10,263.971005284979
2010-06-11,267.228281504519
2010-06-14,267.00989616227395
